Id,Year_Birth,Education,Marital_Status,Income,Kidhome,Teenhome,Dt_Customer,Recency,MntWines,MntFruits,MntMeatProducts,MntFishProducts,MntSweetProducts,MntGoldProds,NumDealsPurchases,NumWebPurchases,NumCatalogPurchases,NumStorePurchases,NumWebVisitsMonth,Response,Complain,Age,Customer_Tenure,children,Is_Parent,Total_Spent,Education_Label,Marital_Status_Label,Cluster,PCA1,PCA2,Segment
10084,1972,Graduation,Married,24434.0,2,0,2014-05-18,9,3.0,2.0,8.0,20.0,0.0,17.0,2,2,1,2,7,0,0,53,11,2,1,50.0,2,3,2,-2.5946229039168927,-0.9321027567503833,Budget
6019,1971,PhD,Married,37126.0,1,0,2014-03-30,9,45.0,3.0,9.0,4.0,4.0,7.0,1,1,2,2,6,1,0,54,11,1,1,72.0,4,3,2,-2.2427649428303935,-1.3916787987039412,Budget
1463,1958,Graduation,Single,45160.0,1,1,2014-03-29,9,8.0,2.0,5.0,3.0,0.0,3.0,1,1,0,2,7,0,0,67,11,2,1,21.0,2,4,2,-2.508966768249745,-1.3498680055603829,Budget
6424,1977,Graduation,Together,33178.0,1,0,2014-01-30,9,12.0,6.0,5.0,11.0,2.0,16.0,1,1,0,3,4,0,0,48,11,1,1,52.0,2,5,2,-2.257882960956632,-1.897625605947516,Budget
8233,1950,Master,Widow,64866.0,0,1,2014-01-26,9,508.0,5.0,21.0,7.0,5.0,10.0,4,7,3,7,5,0,0,75,11,1,1,556.0,3,6,0,0.005367566340476512,0.6778211982672264,Mid-tier
1515,1975,Master,Together,34176.0,0,1,2014-01-22,9,11.0,2.0,7.0,4.0,2.0,2.0,1,1,0,3,3,0,0,50,11,1,1,28.0,3,5,2,-2.2558249268600687,-2.0015541786765865,Budget
10855,1968,Master,Single,50014.0,1,0,2014-01-22,9,234.0,14.0,77.0,19.0,10.0,42.0,2,4,1,8,5,0,0,57,11,1,1,396.0,3,4,0,-0.5213567104891161,-0.5041012955812135,Mid-tier
10909,1948,Graduation,Married,92344.0,0,0,2014-01-15,9,992.0,24.0,689.0,51.0,19.0,119.0,0,5,10,5,1,0,0,77,11,0,0,1894.0,2,3,1,4.197161260693993,-1.5327486151835816,Premium
3376,1970,Master,Divorced,55282.0,1,0,2013-12-13,9,125.0,6.0,73.0,8.0,4.0,19.0,1,3,1,6,4,0,0,55,12,1,1,235.0,3,2,2,-0.9430937718439608,-0.7049503461745358,Budget
8897,1965,Graduation,Single,42720.0,1,1,2013-04-24,9,392.0,5.0,91.0,28.0,26.0,112.0,8,7,3,7,8,1,0,60,12,2,1,654.0,2,4,0,-0.00010123286679672857,3.106878371589549,Mid-tier
25,1958,Graduation,Married,65148.0,0,1,2012-11-16,9,460.0,35.0,422.0,33.0,12.0,153.0,2,6,6,7,4,0,0,67,13,1,1,1115.0,2,3,1,2.340318236092792,1.0356589965173313,Premium
8566,1961,PhD,Together,32583.0,1,1,2014-06-15,10,5.0,0.0,5.0,0.0,0.0,1.0,1,1,0,2,7,0,0,64,11,2,1,11.0,4,5,2,-2.7646360274795967,-1.1687155731537702,Budget
2634,1979,Master,Single,16653.0,1,0,2014-04-18,10,5.0,7.0,31.0,15.0,4.0,7.0,3,2,1,3,6,1,0,46,11,1,1,69.0,3,4,2,-2.547576255826434,-0.766783852181422,Budget
8036,1971,2n Cycle,Together,26850.0,1,1,2014-04-18,10,31.0,1.0,13.0,7.0,2.0,9.0,4,2,1,4,4,0,0,54,11,2,1,63.0,0,5,2,-2.202620641265349,-0.9363517703984983,Budget
7628,1973,2n Cycle,Married,43050.0,1,0,2014-03-18,10,30.0,5.0,24.0,6.0,3.0,8.0,2,2,0,4,5,0,0,52,11,1,1,76.0,0,3,2,-2.059032305158819,-1.4104694214300715,Budget
1384,1992,Basic,Married,17256.0,1,0,2013-11-23,10,6.0,4.0,14.0,8.0,8.0,22.0,2,2,1,2,8,0,0,33,12,1,1,62.0,1,3,2,-2.8523071924864865,-0.30631872892411305,Budget
10150,1961,Graduation,Single,86429.0,0,0,2013-11-21,10,464.0,28.0,689.0,29.0,18.0,37.0,0,7,4,7,2,1,0,64,12,0,0,1265.0,2,4,1,2.5575096151718983,-1.0002545313170224,Premium
3885,1983,PhD,Married,33569.0,1,0,2013-10-16,10,16.0,2.0,18.0,3.0,0.0,24.0,1,1,1,2,8,1,0,42,12,1,1,63.0,4,3,2,-2.62370241068115,-0.4309110980518649,Budget
8026,1952,Graduation,Married,62998.0,0,1,2013-09-30,10,120.0,58.0,73.0,65.0,89.0,58.0,5,5,4,5,5,0,0,73,12,1,1,463.0,2,3,0,1.2271860212625505,0.6135927086624017,Mid-tier
577,1976,2n Cycle,Together,26907.0,1,1,2013-08-20,10,9.0,1.0,7.0,0.0,3.0,2.0,2,1,0,3,7,0,0,49,12,2,1,22.0,0,5,2,-2.8364471462437986,-0.638508412342575,Budget
8702,1976,2n Cycle,Together,26907.0,1,1,2013-08-20,10,9.0,1.0,7.0,0.0,3.0,2.0,2,1,0,3,7,0,0,49,12,2,1,22.0,0,5,2,-2.8364471462437986,-0.638508412342575,Budget
5429,1948,PhD,Married,45579.0,0,1,2013-08-20,10,145.0,1.0,33.0,2.0,1.0,1.0,1,4,1,4,6,0,0,77,12,1,1,183.0,4,3,2,-1.5145741491928688,-0.07008953682086168,Budget
2793,1976,PhD,Divorced,70179.0,0,1,2013-07-21,10,532.0,88.0,168.0,69.0,44.0,133.0,3,7,3,13,5,0,0,49,12,1,1,1034.0,4,2,1,2.943150979681855,1.1701669700367123,Premium
1071,1976,PhD,Divorced,70179.0,0,1,2013-07-21,10,532.0,88.0,168.0,69.0,44.0,133.0,3,7,3,13,5,0,0,49,12,1,1,1034.0,4,2,1,2.943150979681855,1.1701669700367123,Premium
2632,1954,Graduation,Married,50501.0,1,1,2013-06-18,10,297.0,0.0,38.0,13.0,0.0,152.0,7,5,4,4,6,1,0,71,12,2,1,500.0,2,3,0,-0.23126878652428806,2.299322527479155,Mid-tier
6404,1969,Graduation,Together,58917.0,1,2,2013-03-24,10,151.0,7.0,89.0,0.0,7.0,28.0,5,4,1,6,5,0,0,56,12,3,1,282.0,2,5,0,-0.9340421187348118,0.7565704416958833,Mid-tier
10240,1949,Graduation,Together,69372.0,0,0,2013-02-19,10,997.0,26.0,269.0,34.0,13.0,42.0,1,10,4,6,4,1,0,76,12,0,0,1381.0,2,5,0,2.0821614633612886,0.704201371097677,Mid-tier
5067,1994,Graduation,Together,80134.0,0,0,2014-02-14,11,966.0,26.0,282.0,52.0,26.0,26.0,1,2,7,11,5,0,0,31,11,0,0,1378.0,2,5,1,2.102480287380062,-1.1785655170807523,Premium
1994,1983,Graduation,Married,51381.5,1,0,2013-11-15,11,5.0,5.0,6.0,0.0,2.0,1.0,1,1,0,2,7,0,0,42,12,1,1,19.0,2,3,2,-2.487394060167363,-0.9089427059464845,Budget
2552,1955,PhD,Single,55521.0,1,2,2013-10-22,11,416.0,0.0,26.0,0.0,0.0,4.0,9,6,3,6,7,1,0,70,12,3,1,446.0,4,4,0,-0.8568328781483641,2.9792325884522755,Mid-tier
6720,1968,Master,Together,43795.0,0,1,2013-10-16,11,314.0,11.0,53.0,4.0,3.0,107.0,3,7,3,4,7,1,0,57,12,1,1,492.0,3,5,0,-0.503407210950016,1.3960972914022038,Mid-tier
1183,1949,Master,Married,36408.0,1,1,2013-09-21,11,9.0,1.0,5.0,3.0,2.0,3.0,1,1,0,2,6,0,0,76,12,2,1,23.0,3,3,2,-2.4069135616531137,-0.7392986669852147,Budget
967,1976,Graduation,Married,46049.0,1,1,2013-07-21,11,342.0,9.0,112.0,19.0,14.0,19.0,10,5,2,9,7,1,0,49,12,2,1,515.0,2,3,0,-0.6578948152261547,2.8711829454588873,Mid-tier
1048,1972,Master,Married,35641.0,1,0,2013-07-14,11,63.0,3.0,67.0,8.0,9.0,28.0,2,3,1,4,7,1,0,53,12,1,1,178.0,3,3,2,-1.8294309126913135,0.048825373547314324,Budget
6606,1969,Master,Married,70091.0,1,0,2013-03-31,11,964.0,34.0,137.0,15.0,0.0,11.0,2,5,2,10,8,0,0,56,12,1,1,1161.0,3,3,0,0.6990069329595806,1.0730184346767278,Mid-tier
2677,1956,Graduation,Together,46097.0,0,1,2013-03-31,11,72.0,24.0,68.0,65.0,4.0,8.0,5,3,1,6,4,0,0,69,12,1,1,241.0,2,5,0,-0.7410051729797831,0.21735226383605993,Mid-tier
252,1963,PhD,Divorced,41003.0,0,0,2013-03-17,11,123.0,120.0,142.0,71.0,44.0,88.0,1,6,2,8,6,0,0,62,12,0,0,588.0,4,2,1,1.4133797134861394,-0.0017417802092607895,Premium
9860,1959,Graduation,Together,44911.0,0,1,2013-03-15,11,159.0,0.0,22.0,2.0,1.0,31.0,3,4,1,4,7,0,0,66,12,1,1,215.0,2,5,2,-1.6463108870429752,0.5843939243743328,Budget
1388,1975,Graduation,Single,33249.0,1,0,2013-02-20,11,6.0,10.0,21.0,19.0,14.0,42.0,2,2,1,3,6,0,0,50,12,1,1,112.0,2,4,2,-1.8734696520189849,-0.43589241591381345,Budget
979,1975,Graduation,Single,33249.0,1,0,2013-02-20,11,6.0,10.0,21.0,19.0,14.0,42.0,2,2,1,3,6,0,0,50,12,1,1,112.0,2,4,2,-1.8734696520189849,-0.43589241591381345,Budget
7494,1950,PhD,Divorced,42873.0,1,1,2013-01-21,11,209.0,0.0,40.0,3.0,2.0,15.0,4,6,1,4,8,0,0,75,12,2,1,269.0,4,2,0,-1.533382676948964,1.5570907839595598,Mid-tier
3403,1958,PhD,Together,78952.0,0,1,2012-09-24,11,1004.0,19.0,594.0,99.0,76.0,134.0,2,2,5,12,6,0,0,67,13,1,1,1926.0,4,5,1,3.956935249010473,1.1155425410593538,Premium
4828,1954,Graduation,Divorced,79865.0,0,1,2014-06-18,12,71.0,99.0,278.0,173.0,121.0,38.0,1,5,10,5,1,0,0,71,11,1,1,780.0,2,2,1,4.1581446506367765,-2.6156253095737485,Premium
9699,1966,Graduation,Divorced,67272.0,0,1,2013-12-21,12,357.0,35.0,271.0,28.0,28.0,14.0,3,6,2,12,5,0,0,59,12,1,1,733.0,2,2,0,1.1794624004166285,0.5311369432433798,Mid-tier
9790,1957,Graduation,Single,78499.0,0,0,2013-11-23,12,912.0,72.0,170.0,47.0,36.0,97.0,1,11,3,4,4,1,0,68,12,0,0,1334.0,2,4,1,2.6668510349377637,0.7118206249732524,Premium
2324,1972,Graduation,Together,77044.0,0,1,2013-10-27,12,625.0,38.0,242.0,50.0,34.0,76.0,2,7,11,11,4,0,0,53,12,1,1,1065.0,2,5,1,3.2252716327425257,0.38707610605019227,Premium
5080,1993,Graduation,Single,70515.0,0,0,2013-10-21,12,420.0,0.0,452.0,173.0,64.0,140.0,1,6,6,4,2,1,0,32,12,0,0,1249.0,2,4,1,3.023994500929877,-0.9820607631490377,Premium
4992,1975,Master,Together,17459.0,1,0,2013-09-19,12,6.0,4.0,16.0,3.0,10.0,30.0,3,3,1,2,7,1,0,50,12,1,1,69.0,3,5,2,-2.5234176843996843,0.2723480568624025,Budget
7793,1976,Graduation,Together,62061.0,0,1,2013-08-31,12,641.0,7.0,84.0,0.0,30.0,38.0,3,10,4,7,6,0,0,49,12,1,1,800.0,2,5,0,0.6977203888192443,1.5129544363206358,Mid-tier
9303,1976,Graduation,Married,5305.0,0,1,2013-07-30,12,12.0,4.0,7.0,1.0,3.0,5.0,0,1,0,0,13,0,0,49,12,1,1,32.0,2,3,2,-3.978318508646117,-0.09780822305381397,Budget
9780,1971,Master,Together,71499.0,0,1,2013-06-25,12,465.0,25.0,132.0,136.0,0.0,37.0,2,8,3,13,4,0,0,54,12,1,1,795.0,3,5,0,2.0546315323966673,0.46906305748838834,Mid-tier
1379,1992,Master,Together,42670.0,0,0,2013-04-27,12,154.0,2.0,46.0,20.0,4.0,15.0,1,4,2,4,4,0,0,33,12,0,0,241.0,3,5,2,-1.2937196649122846,-0.7763198162804511,Budget
8923,1973,Graduation,Single,83917.0,0,0,2013-04-18,12,514.0,22.0,689.0,42.0,125.0,79.0,1,6,7,7,3,1,0,52,12,0,0,1471.0,2,4,1,3.776521630482705,-0.7413648356876914,Premium
3547,1969,Master,Together,41021.0,1,0,2012-12-30,12,14.0,7.0,9.0,6.0,16.0,12.0,2,2,0,3,6,1,0,56,13,1,1,64.0,3,5,2,-2.0033635165912487,0.21534815131533228,Budget
8707,1956,Graduation,Married,79456.0,0,0,2012-08-22,12,565.0,42.0,548.0,64.0,83.0,99.0,1,5,6,4,3,1,0,69,13,0,0,1401.0,2,3,1,3.2558520421384514,-0.15550124585082786,Premium
6271,1952,PhD,Married,50870.0,0,1,2014-06-19,13,53.0,0.0,8.0,0.0,0.0,2.0,1,2,0,3,5,0,0,73,11,1,1,63.0,4,3,2,-1.9448841235364391,-1.2630248177989236,Budget
9635,1983,Master,Married,35876.0,0,0,2014-04-20,13,66.0,2.0,40.0,4.0,3.0,14.0,1,3,1,3,6,0,0,42,11,0,0,129.0,3,3,2,-2.11962976067657,-1.1694163521860184,Budget
9727,1957,Graduation,Married,23539.0,0,0,2014-02-28,13,4.0,24.0,11.0,16.0,1.0,25.0,1,2,0,4,6,0,0,68,11,0,0,81.0,2,3,2,-2.0877183580742966,-1.2454627087545203,Budget
6205,1967,Master,Single,32557.0,1,0,2014-02-24,13,34.0,3.0,29.0,0.0,4.0,10.0,3,2,1,3,5,1,0,58,11,1,1,80.0,3,4,2,-2.1817815353667944,-0.8230218090421912,Budget
10681,1970,2n Cycle,Married,62466.0,0,1,2014-01-15,13,129.0,120.0,259.0,168.0,121.0,83.0,5,6,3,12,4,0,0,55,11,1,1,880.0,0,3,1,3.6432052377916535,-0.4672386213380147,Premium
5156,1970,2n Cycle,Married,62466.0,0,1,2014-01-15,13,129.0,120.0,259.0,168.0,121.0,83.0,5,6,3,12,4,0,0,55,11,1,1,880.0,0,3,1,3.6432052377916535,-0.4672386213380147,Premium
3050,1966,Graduation,Married,54198.0,1,1,2013-12-17,13,185.0,0.0,28.0,3.0,2.0,17.0,6,3,1,6,4,0,0,59,12,2,1,235.0,2,3,0,-1.2012630458575022,0.8008445426791575,Mid-tier
8164,1978,PhD,Married,82170.0,0,0,2013-11-25,13,1004.0,93.0,651.0,49.0,55.0,37.0,1,5,6,7,2,0,0,47,12,0,0,1889.0,4,3,1,3.939189677329861,-0.8891507242625586,Premium
5626,1964,PhD,Single,61798.0,0,0,2013-11-23,13,338.0,4.0,89.0,11.0,8.0,13.0,1,4,2,9,4,0,0,61,12,0,0,463.0,4,4,0,-0.054100348626349076,-0.23998571143444677,Mid-tier
7600,1992,Basic,Single,15253.0,1,0,2013-10-28,13,3.0,3.0,5.0,8.0,1.0,13.0,2,1,0,3,7,0,0,33,12,1,1,33.0,1,4,2,-3.0227695647150563,-0.5988281399431433,Budget
6406,1988,Master,Married,78285.0,0,0,2013-10-28,13,647.0,107.0,391.0,173.0,67.0,40.0,1,6,4,10,3,0,0,37,12,0,0,1425.0,3,3,1,4.0159947313481394,-0.9999934920706309,Premium
8234,1973,Basic,Together,27190.0,1,0,2013-08-15,13,3.0,6.0,7.0,0.0,1.0,3.0,1,1,0,2,8,1,0,52,12,1,1,20.0,1,5,2,-2.9461449313800703,-0.7170857501633772,Budget
291,1970,Graduation,Married,72940.0,0,0,2013-06-19,13,182.0,74.0,298.0,162.0,125.0,116.0,1,3,3,6,1,0,0,55,12,0,0,957.0,2,3,1,3.3828355552852916,-1.8227387410086402,Premium
8779,1985,2n Cycle,Married,36145.0,1,0,2013-06-16,13,56.0,4.0,76.0,17.0,1.0,18.0,4,4,1,3,9,1,0,40,12,1,1,172.0,0,3,2,-2.2628195023212907,0.6909703727924354,Budget
4931,1977,Graduation,Together,157146.0,0,0,2013-04-29,13,3.0,0.0,689.0,2.0,1.0,1.0,0,0,28,0,1,0,0,48,12,0,0,696.0,2,5,1,4.147002827760055,-3.1959799127541904,Premium
1650,1960,Master,Married,81843.0,0,0,2013-04-22,13,779.0,86.0,537.0,34.0,69.0,138.0,1,5,9,12,3,0,0,65,12,0,0,1643.0,3,3,1,4.816603122550374,-0.13089836088626786,Premium
9701,1988,Graduation,Together,41883.0,1,0,2013-03-19,13,32.0,34.0,41.0,73.0,16.0,116.0,3,4,2,3,7,0,0,37,12,1,1,312.0,2,5,2,-0.6661158863268789,0.3163971496251737,Budget
6431,1964,PhD,Married,45759.0,1,1,2013-02-23,13,42.0,1.0,18.0,3.0,0.0,4.0,2,2,0,3,7,0,0,61,12,2,1,68.0,4,3,2,-2.2388431435952114,-0.079184537383945,Budget
10789,1964,PhD,Married,45759.0,1,1,2013-02-23,13,42.0,1.0,18.0,3.0,0.0,4.0,2,2,0,3,7,0,0,61,12,2,1,68.0,4,3,2,-2.2388431435952114,-0.079184537383945,Budget
5302,1986,Graduation,Together,78394.0,0,0,2013-02-15,13,298.0,27.0,689.0,173.0,24.0,166.0,1,4,6,5,2,1,0,39,12,0,0,1377.0,2,5,1,3.43854543442432,-1.3284273970708882,Premium
4459,1989,Graduation,Single,30279.0,1,0,2012-12-30,13,10.0,4.0,14.0,4.0,4.0,1.0,1,1,0,3,8,0,0,36,13,1,1,37.0,2,4,2,-2.783671513334753,-0.0817725772944146,Budget
10642,1989,Graduation,Single,30279.0,1,0,2012-12-30,13,10.0,4.0,14.0,4.0,4.0,1.0,1,1,0,3,8,0,0,36,13,1,1,37.0,2,4,2,-2.783671513334753,-0.0817725772944146,Budget
9213,1970,Graduation,Widow,31880.0,1,0,2012-10-31,13,4.0,1.0,5.0,2.0,0.0,3.0,1,1,0,2,8,0,0,55,13,1,1,15.0,2,6,2,-2.818847946273871,0.0026061032445062826,Budget
4390,1954,Graduation,Together,75315.0,0,1,2014-04-15,14,459.0,15.0,171.0,142.0,23.0,31.0,2,5,4,12,2,0,0,71,11,1,1,841.0,2,5,1,2.3115083056402352,-1.0485292789128295,Premium
1577,1946,Graduation,Married,78569.0,0,0,2014-02-19,14,558.0,79.0,622.0,173.0,125.0,95.0,1,4,6,4,1,1,0,79,11,0,0,1652.0,2,3,1,4.755609845199781,-2.319892851308355,Premium
10507,1977,2n Cycle,Divorced,59601.0,0,1,2013-07-25,14,691.0,7.0,69.0,0.0,7.0,23.0,4,2,2,7,8,0,0,48,12,1,1,797.0,0,2,0,-0.7501129752496808,0.8302442365033598,Mid-tier
3865,1977,2n Cycle,Together,20981.0,0,0,2013-04-30,14,3.0,12.0,10.0,6.0,13.0,30.0,1,3,1,2,8,1,0,48,12,0,0,74.0,0,5,2,-2.473196462193822,-0.46787468356904865,Budget
6982,1976,Graduation,Married,74068.0,0,0,2013-03-19,14,783.0,30.0,537.0,140.0,76.0,15.0,1,4,10,9,2,0,0,49,12,0,0,1581.0,2,3,1,4.0187845010562535,-1.337960129926779,Premium
5031,1974,Graduation,Together,83145.0,0,0,2012-09-22,14,777.0,35.0,689.0,39.0,125.0,114.0,1,5,9,11,2,1,0,51,13,0,0,1779.0,2,5,1,4.989700050324618,-0.024100892095863965,Premium
5726,1983,Master,Single,31788.0,1,0,2014-03-20,15,16.0,7.0,23.0,0.0,8.0,6.0,3,3,0,4,5,0,1,42,11,1,1,60.0,3,4,2,-2.2175053017088127,-0.7612353194613126,Budget
5231,1974,2n Cycle,Married,45894.0,0,2,2014-02-27,15,27.0,2.0,7.0,0.0,2.0,13.0,1,1,0,3,5,0,0,51,11,2,1,51.0,0,3,2,-2.2474857987716725,-1.8636726606275935,Budget
5782,1982,2n Cycle,Together,58582.0,0,1,2013-09-28,15,402.0,35.0,106.0,101.0,77.0,42.0,2,9,2,9,5,0,0,43,12,1,1,763.0,0,5,1,1.649058334973037,0.24857088311714765,Premium
7533,1964,Graduation,Married,49096.0,1,1,2013-09-24,15,144.0,1.0,32.0,2.0,1.0,7.0,4,4,1,4,7,0,0,61,12,2,1,187.0,2,3,2,-1.7358575612989549,0.7394001082081837,Budget
2253,1990,Graduation,Married,18929.0,0,0,2013-02-16,15,32.0,0.0,8.0,23.0,4.0,18.0,1,1,0,4,6,0,0,35,12,0,0,85.0,2,3,2,-2.5558857566025557,-0.9226883054195151,Budget
2326,1990,Graduation,Married,18929.0,0,0,2013-02-16,15,32.0,0.0,8.0,23.0,4.0,18.0,1,1,0,4,6,0,0,35,12,0,0,85.0,2,3,2,-2.5558857566025557,-0.9226883054195151,Budget
1876,1990,Graduation,Married,18929.0,0,0,2013-02-16,15,32.0,0.0,8.0,23.0,4.0,18.0,1,1,0,4,6,0,0,35,12,0,0,85.0,2,3,2,-2.5558857566025557,-0.9226883054195151,Budget
7141,1986,Master,Single,21888.0,1,0,2012-12-29,15,88.0,10.0,46.0,2.0,3.0,64.0,4,5,1,2,10,1,0,39,13,1,1,213.0,3,4,2,-2.3340762869533234,2.097269648650957,Budget
4713,1979,PhD,Married,31605.0,1,0,2012-11-22,15,74.0,0.0,42.0,2.0,1.0,6.0,2,2,1,4,7,0,0,46,13,1,1,125.0,4,3,2,-2.224018778092986,0.5351476982443117,Budget
5093,1974,PhD,Divorced,25509.0,1,0,2012-09-18,15,40.0,3.0,30.0,10.0,7.0,11.0,3,3,0,3,9,1,0,51,13,1,1,101.0,4,2,2,-2.558651185212823,1.3057537929073044,Budget
8524,1974,PhD,Divorced,25509.0,1,0,2012-09-18,15,40.0,3.0,30.0,10.0,7.0,11.0,3,3,0,3,9,1,0,51,13,1,1,101.0,4,2,2,-2.558651185212823,1.3057537929073044,Budget
3766,1959,Master,Widow,33051.0,0,0,2012-08-16,15,100.0,71.0,243.0,108.0,94.0,172.0,3,9,1,8,9,1,0,66,13,0,0,788.0,3,6,0,1.900038965545831,2.3777429222192827,Mid-tier
10779,1983,Graduation,Single,22148.0,0,0,2014-04-13,16,15.0,5.0,14.0,0.0,4.0,11.0,1,1,0,3,7,0,0,42,11,0,0,49.0,2,4,2,-2.8577449835219277,-1.3841892945117678,Budget
10796,1984,Master,Married,30477.0,1,0,2014-01-22,16,47.0,1.0,6.0,0.0,0.0,12.0,1,1,1,3,6,0,0,41,11,1,1,66.0,3,3,2,-2.5285352688690494,-1.4486207354556664,Budget
10241,1975,2n Cycle,Divorced,11448.0,0,0,2013-12-15,16,3.0,0.0,5.0,6.0,2.0,6.0,1,1,0,2,6,0,0,50,12,0,0,22.0,0,2,2,-3.0155138971735775,-1.0939596505506861,Budget
3388,1967,Graduation,Divorced,70844.0,1,1,2013-10-30,16,129.0,26.0,67.0,3.0,67.0,2.0,5,6,1,5,7,0,0,58,12,2,1,294.0,2,2,0,-0.3440748985139239,1.0913762260570574,Mid-tier
87,1981,2n Cycle,Married,27733.0,1,0,2013-08-26,16,3.0,7.0,5.0,26.0,2.0,17.0,2,2,0,3,7,0,0,44,12,1,1,60.0,0,3,2,-2.494180938793978,-0.5339486435408483,Budget
2518,1986,2n Cycle,Together,20491.0,0,0,2013-01-25,16,5.0,4.0,5.0,4.0,2.0,10.0,1,0,1,2,7,0,0,39,12,0,0,30.0,0,5,2,-2.96730926006997,-1.1716605841290437,Budget
247,1971,Graduation,Married,36715.0,1,0,2012-11-17,16,172.0,10.0,125.0,21.0,13.0,16.0,6,7,2,4,9,1,0,54,13,1,1,357.0,2,3,0,-1.2914767667242606,2.637434526867792,Mid-tier
9463,1959,Graduation,Together,71706.0,0,1,2012-11-13,16,931.0,56.0,253.0,91.0,98.0,14.0,4,9,5,7,5,0,0,66,13,1,1,1443.0,2,5,1,3.166347716305759,1.7016800406362065,Premium
9653,1975,Graduation,Married,35797.0,0,1,2012-10-16,16,27.0,1.0,14.0,4.0,1.0,21.0,2,2,0,3,8,0,0,50,13,1,1,68.0,2,3,2,-2.4709658869163644,0.5473896340918741,Budget
10785,1969,Graduation,Married,44078.0,1,1,2014-06-19,17,24.0,1.0,10.0,2.0,0.0,4.0,2,2,0,3,5,0,0,56,11,2,1,41.0,2,3,2,-2.2156740395501457,-1.2471728235429203,Budget
4741,1974,2n Cycle,Married,65463.0,1,0,2014-01-30,17,391.0,32.0,70.0,21.0,32.0,16.0,2,6,2,9,5,0,0,51,11,1,1,562.0,0,3,0,0.41444747443545765,-0.5952510098563131,Mid-tier
1880,1959,PhD,Together,53537.0,1,1,2014-01-30,17,81.0,0.0,6.0,0.0,0.0,6.0,2,2,1,3,5,0,0,66,11,2,1,93.0,4,5,2,-1.8114499039391978,-0.9986665368005713,Budget
6471,1971,Master,Single,36230.0,1,0,2013-10-17,17,14.0,2.0,30.0,8.0,2.0,3.0,1,2,0,4,5,0,0,54,12,1,1,59.0,3,4,2,-2.089370359338145,-0.8378690673841822,Budget
5718,1950,Graduation,Married,80763.0,0,0,2013-08-15,17,674.0,120.0,108.0,173.0,42.0,172.0,1,5,11,6,3,1,0,75,12,0,0,1289.0,2,3,1,4.77354784455314,-0.5569320427033865,Premium
3478,1971,PhD,Married,60585.0,1,1,2013-06-24,17,267.0,42.0,309.0,55.0,42.0,21.0,10,7,4,9,5,1,0,54,12,2,1,736.0,4,3,0,1.2785711881502582,2.6139432171229777,Mid-tier
7848,1974,Graduation,Single,49166.0,0,1,2013-06-13,17,224.0,2.0,25.0,7.0,0.0,110.0,2,5,3,3,6,0,0,51,12,1,1,368.0,2,4,0,-0.801724944316803,0.44821077694106726,Mid-tier
7999,1955,PhD,Together,75261.0,0,0,2013-04-23,17,1004.0,17.0,413.0,23.0,34.0,17.0,1,5,6,5,2,1,0,70,12,0,0,1508.0,4,5,1,2.265370880067953,-0.46494994643644666,Premium
11101,1991,Graduation,Together,89891.0,0,0,2013-04-15,17,412.0,22.0,132.0,59.0,28.0,172.0,1,11,6,8,4,0,0,34,12,0,0,825.0,2,5,1,2.7505602306909602,0.7871718616582122,Premium
9212,1962,Master,Married,72828.0,0,1,2013-02-14,17,1004.0,0.0,235.0,19.0,14.0,172.0,6,6,3,13,7,0,0,63,12,1,1,1444.0,3,3,0,2.1504709729008757,3.102659913196764,Mid-tier
10983,1952,Graduation,Together,75278.0,0,0,2013-01-29,17,304.0,98.0,230.0,150.0,74.0,74.0,1,6,3,13,3,0,0,73,12,0,0,930.0,2,5,1,3.7367153606242702,-0.6573577545370001,Premium
3629,1978,Graduation,Single,38557.0,1,0,2012-12-19,17,76.0,3.0,31.0,4.0,4.0,27.0,2,3,1,3,7,0,0,47,13,1,1,145.0,2,4,2,-1.988871208580319,0.5221178062560605,Budget
4673,1963,PhD,Married,81300.0,0,1,2012-10-30,17,1004.0,12.0,145.0,32.0,12.0,36.0,3,10,3,5,5,1,0,62,13,1,1,1241.0,4,3,0,1.5453537566794069,2.214611732460813,Mid-tier
796,1965,2n Cycle,Divorced,60161.0,0,1,2012-10-23,17,584.0,44.0,212.0,46.0,8.0,172.0,3,11,4,8,8,0,0,60,13,1,1,1066.0,0,2,0,2.0070741879744105,2.8266516589577,Mid-tier
618,1977,PhD,Married,69389.0,0,1,2012-09-28,17,422.0,7.0,238.0,69.0,46.0,15.0,1,7,2,12,4,0,0,48,13,1,1,797.0,4,3,0,1.638705150731422,0.6481379057674422,Mid-tier
8962,1975,Master,Married,44319.0,1,1,2014-04-17,18,26.0,0.0,8.0,0.0,0.0,3.0,2,2,0,3,5,0,0,50,11,2,1,37.0,3,3,2,-2.263388104153799,-1.1911227819562697,Budget
8207,1957,2n Cycle,Married,53233.0,0,1,2014-03-18,18,28.0,0.0,9.0,3.0,0.0,1.0,1,1,0,3,4,0,0,68,11,1,1,41.0,0,3,2,-1.9810500644489073,-1.9966811801949798,Budget
6521,1954,Graduation,Together,77972.0,0,0,2014-03-18,18,613.0,22.0,319.0,33.0,102.0,12.0,1,4,6,9,1,0,0,71,11,0,0,1101.0,2,5,1,2.7316844762846566,-1.7561451036892133,Premium
